Icon,Name,Description,SP,Exclusive
,Steady Posture 3,"If foe initiates combat, grants Spd/Def+6 to unit during combat and inflicts Special cooldown charge -1 on foe per attack. (Only highest value applied. Does not stack.)",300,No
,Steady Stance 1,"If foe initiates combat, grants Def+2 during combat.",50,No
,Steady Stance 2,"If foe initiates combat, grants Def+4 during combat.",100,No
,Steady Stance 3,"If foe initiates combat, grants Def+6 during combat.",200,No
,Steady Stance 4,"If foe initiates combat, grants Def+8 during combat and inflicts Special cooldown charge -1 on foe per attack. (Only highest value applied. Does not stack.)",300,No
,Still Water 1,Grants Atk/Res+3. Inflicts Def-3.,50,No
,Still Water 2,Grants Atk/Res+4. Inflicts Def-4.,100,No
,Still Water 3,Grants Atk/Res+5. Inflicts Def-5.,200,No
,Still Water 4,Grants Atk/Res+7. Inflicts Def-5.,300,No
,Stronghold,"Inflicts Atk-3. Grants Def/Res+7.At start of player phase or enemy phase, neutralizes【Panic】and any penalties to unit's Def/Res that take effect on unit at this time.【Panic】Converts bonuses on target into penalties through its next action.",300,No
,Sturdy Blow 1,"If unit initiates combat, grants Atk/Def+2 during combat.",120,No
,Sturdy Blow 2,"If unit initiates combat, grants Atk/Def+4 during combat.",240,No
,Sturdy Impact,"If unit initiates combat, grants Atk+6, Def+10 during combat and foe cannot make a follow-up attack.",300,No
,Sturdy Stance 1,"If foe initiates combat, grants Atk/Def+2 during combat.",120,No
,Sturdy Stance 2,"If foe initiates combat, grants Atk/Def+4 during combat.",240,No
,Sturdy Stance 3,"If foe initiates combat, grants Atk/Def+6 during combat and inflicts Special cooldown charge -1 on foe per attack. (Only highest value applied. Does not stack.)",300,No
,Sturdy Surge,"If unit initiates combat, grants Atk+7, Def+10 to unit during combat, and also, if unit deals damage to foe using a Special, restores HP = X% of unit's max HP (X = unit's max Special cooldown count value × 20, + 10; max 100). (Triggers even if 0 damage is dealt.)",300,No
,Surge Sparrow,"If unit initiates combat, grants Atk/Spd+7 to unit during combat, and also, if unit deals damage to foe using a Special, restores HP = X% of unit's max HP (X = unit's max Special cooldown count value × 20, + 10; max 100). (Triggers even if 0 damage is dealt.)",300,No
,Svalinn Shield,"Neutralizes ""effective against armored"" bonuses.",200,No
,Sway Atk/Res,"If unit initiates combat or is within 3 spaces of an ally, grants bonus to unit's Atk/Res during combat = 8 + number of allies within 3 spaces of unit × 2 (max 12), and calculates damage from staff like other weapons.",300,No
,Sway Atk/Spd,"If unit initiates combat or is within 3 spaces of an ally, grants bonus to unit's Atk/Spd during combat = 8 + number of allies within 3 spaces of unit × 2 (max 12), and calculates damage from staff like other weapons.",300,No
,Swift Ice,"If unit initiates combat or is within 2 spaces of an ally, grants Atk/Spd/Def/Res+8 to unit, reduces damage from foe's first attack by 30% (""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes), neutralizes effects that guarantee foe's follow-up attacks and effects that prevent unit's follow-up attacks, and reduces the percentage of foe's non-Special ""reduce damage by X%"" skills by 50% during combat (excluding area-of-effect Specials).If unit initiates combat against a non-dragon, non-beast infantry foe and unit's Spd ≥ foe's Spd+20, grants ""effective against all weapon types"" to unit during combat. Otherwise, if unit initiates combat and unit's Spd ≥ foe's Spd+5, grants ""effective against all weapon types"" to unit during combat.",300,Yes
,Swift Impact,"If unit initiates combat, grants Spd+7, Res+10 during combat and foe cannot make a follow-up attack.",300,No
,Swift Slice,"If unit initiates combat or if unit is within 2 spaces of an ally, grants Atk/Spd/Def/Res+8 to unit during combat. If unit initiates combat against a non-dragon or non-beast infantry foe and unit's Spd ≥ foe's Spd+20, grants ""effective against all weapon types"" to unit during combat. Otherwise, if unit initiates combat and unit's Spd ≥ foe's Spd+5, grants ""effective against all weapon types"" to unit during combat.",300,Yes
,Swift Sparrow 1,"If unit initiates combat, grants Atk/Spd+2 during combat.",120,No
,Swift Sparrow 2,"If unit initiates combat, grants Atk/Spd+4 during combat.",240,No
,Swift Sparrow 3,"If unit initiates combat, grants Atk+6, Spd+7 during combat.",300,No
,Swift Stance 1,"If foe initiates combat, grants Spd/Res+2 during combat.",120,No
,Swift Stance 2,"If foe initiates combat, grants Spd/Res+4 during combat.",240,No
,Swift Stance 3,"If foe initiates combat, grants Spd/Res+6 to unit during combat and inflicts Special cooldown charge -1 on foe per attack. (Only highest value applied. Does not stack.)",300,No
,Swift Strike 1,"If unit initiates combat, grants Spd/Res+2 during combat.",120,No
,Swift Strike 2,"If unit initiates combat, grants Spd/Res+4 during combat.",240,No
,Thunder's Fist,"At start of combat, if unit's HP ≥ 25%, grants Atk/Spd/Def/Res+7 to unit during combat and deals damage = 15% of unit's Atk (excluding area-of-effect Specials), and also, if unit initiates combat, reduces damage from foe's first attack by 50% during combat, and if number of spaces from unit's start position to end position ≥ 2, unit attacks twice.",300,Yes
,Trained to Kill,"Unit can move through foes' spaces.If any space within 2 spaces of unit meets any of the following conditions, unit can move to that space or any space within 2 spaces of that space, and also, if unit initiates combat, unit attacks twice:- There is an ally.- There is a Divine Vein effect applied.- It is defensive terrain.- It counts as difficult terrain, excluding impassable terrain.If unit initiates combat or is within 2 spaces of an ally, grants Atk/Spd+10 to unit, neutralizes effects that guarantee foe's follow-up attacks and effects that prevent unit's follow-up attacks, and reduces the percentage of foe's non-Special ""reduce damage by X%"" skills by 50% during combat (excluding area-of-effect Specials).",300,Yes
,Trample,"If unit initiates combat or if foe's HP ≥ 75% at start of combat, grants Atk/Spd+7 to unit during combat, and also, if foe is infantry or armored, or if any space within 2 spaces of unit has a Divine Vein effect applied or counts as difficult terrain, excluding impassable terrain, grants an additional Atk/Spd+3 to unit and unit deals +5 damage during combat (excluding area-of-effect Specials).If unit initiates combat, unit can make a follow-up attack before foe's next attack.",300,No
,Triangle Adept 1,"If unit has weapon-triangle advantage, boosts Atk by 10%. If unit has weapon-triangle disadvantage, reduces Atk by 10%.",50,No
,Triangle Adept 2,"If unit has weapon-triangle advantage, boosts Atk by 15%. If unit has weapon-triangle disadvantage, reduces Atk by 15%.",100,No
,Triangle Adept 3,"If unit has weapon-triangle advantage, boosts Atk by 20%. If unit has weapon-triangle disadvantage, reduces Atk by 20%.",200,No
,Verdict of Sacae,"If unit is within 4 spaces of an ally, grants bonus to unit's Atk/Spd/Def/Res during combat = X × 4, + 4 (X = number of allies within 4 spaces; maximum bonus of +12), and also, if unit's Special is ready or unit's Special triggered before or during combat, unit deals +5 damage (excluding area-of-effect Specials), and when unit deals damage to foe during combat, restores 7 HP to unit. (Triggers even if 0 damage is dealt.)",300,Yes
,Verge of Death,"Grants Atk/Spd+8. Inflicts Def/Res-8.At start of player phase or enemy phase, neutralizes【Panic】and any penalties to unit's Atk/Spd that take effect on unit at this time.【Panic】Converts bonuses on target into penalties through its next action.",300,No
,Warding Blow 1,"If unit initiates combat, grants Res+2 during combat.",50,No
,Warding Blow 2,"If unit initiates combat, grants Res+4 during combat.",100,No
,Warding Blow 3,"If unit initiates combat, grants Res+6 during combat.",200,No
,Warding Breath,"If foe initiates combat, grants Res+4 during combat and Special cooldown charge +1 per attack. (Only highest value applied. Does not stack.)",240,No
,Warding Stance 1,"If foe initiates combat, grants Res+2 during combat.",50,No
,Warding Stance 2,"If foe initiates combat, grants Res+4 during combat.",100,No
,Warding Stance 3,"If foe initiates combat, grants Res+6 during combat.",200,No
,Warding Stance 4,"If foe initiates combat, grants Res+8 during combat and inflicts Special cooldown charge -1 on foe per attack. (Only highest value applied. Does not stack.)",300,No
,Water Boost 1,"At start of combat, if unit's HP ≥ foe's HP+3, grants Res+2 during combat.",50,No
,Water Boost 2,"At start of combat, if unit's HP ≥ foe's HP+3, grants Res+4 during combat.",100,No
,Water Boost 3,"At start of combat, if unit's HP ≥ foe's HP+3, grants Res+6 during combat.",200,No
,Wind Boost 1,"At start of combat, if unit's HP ≥ foe's HP+3, grants Spd+2 during combat.",50,No
,Wind Boost 2,"At start of combat, if unit's HP ≥ foe's HP+3, grants Spd+4 during combat.",100,No
,Wind Boost 3,"At start of combat, if unit's HP ≥ foe's HP+3, grants Spd+6 during combat.",200,No
