Icon,Name,Description,SP,Exclusive
,Res Tactic 3,"At start of turn, grants Res+6 to allies within 2 spaces for 1 turn. Granted only if number of that ally's movement type on current team ≤ 2.",240,No
,Rouse Atk/Def 1,"At start of turn, if unit is not adjacent to an ally, grants Atk/Def+2 to unit for 1 turn.",60,No
,Rouse Atk/Def 2,"At start of turn, if unit is not adjacent to an ally, grants Atk/Def+4 to unit for 1 turn.",120,No
,Rouse Atk/Def 3,"At start of turn, if unit is not adjacent to an ally, grants Atk/Def+6 to unit for 1 turn.",240,No
,Rouse Atk/Def 4,"At start of turn, if unit is not adjacent to an ally, grants Atk/Def+6 and【Null Panic】to unit for 1 turn.【Null Panic】If unit is inflicted with Panic (bonuses converted into penalties), neutralizes the ""converts bonuses on target into penalties"" effect for 1 turn. (Even though the effect is neutralized, the Panic status remains, and is treated as a Penalty status.)",300,No
,Rouse Atk/Res 1,"At start of turn, if unit is not adjacent to an ally, grants Atk/Res+2 to unit for 1 turn.",60,No
,Rouse Atk/Res 2,"At start of turn, if unit is not adjacent to an ally, grants Atk/Res+4 to unit for 1 turn.",120,No
,Rouse Atk/Res 3,"At start of turn, if unit is not adjacent to an ally, grants Atk/Res+6 to unit for 1 turn.",240,No
,Rouse Atk/Res 4,"At start of turn, if unit is not adjacent to an ally, grants Atk/Res+6 and【Null Panic】to unit for 1 turn.【Null Panic】If unit is inflicted with Panic (bonuses converted into penalties), neutralizes the ""converts bonuses on target into penalties"" effect for 1 turn. (Even though the effect is neutralized, the Panic status remains, and is treated as a Penalty status.)",300,No
,Rouse Atk/Spd 1,"At start of turn, if unit is not adjacent to an ally, grants Atk/Spd+2 to unit for 1 turn.",60,No
,Rouse Atk/Spd 2,"At start of turn, if unit is not adjacent to an ally, grants Atk/Spd+4 to unit for 1 turn.",120,No
,Rouse Atk/Spd 3,"At start of turn, if unit is not adjacent to an ally, grants Atk/Spd+6 to unit for 1 turn.",240,No
,Rouse Atk/Spd 4,"At start of turn, if unit is not adjacent to an ally, grants Atk/Spd+6 and【Null Panic】to unit for 1 turn.【Null Panic】If unit is inflicted with Panic (bonuses converted into penalties), neutralizes the ""converts bonuses on target into penalties"" effect for 1 turn. (Even though the effect is neutralized, the Panic status remains, and is treated as a Penalty status.)",300,No
,Rouse Def/Res 1,"At start of turn, if unit is not adjacent to an ally, grants Def/Res+2 to unit for 1 turn.",60,No
,Rouse Def/Res 2,"At start of turn, if unit is not adjacent to an ally, grants Def/Res+4 to unit for 1 turn.",120,No
,Rouse Def/Res 3,"At start of turn, if unit is not adjacent to an ally, grants Def/Res+6 to unit for 1 turn.",240,No
,Rouse Spd/Def 1,"At start of turn, if unit is not adjacent to an ally, grants Spd/Def+2 to unit for 1 turn.",60,No
,Rouse Spd/Def 2,"At start of turn, if unit is not adjacent to an ally, grants Spd/Def+4 to unit for 1 turn.",120,No
,Rouse Spd/Def 3,"At start of turn, if unit is not adjacent to an ally, grants Spd/Def+6 to unit for 1 turn.",240,No
,Rouse Spd/Def 4,"At start of turn, if unit is not adjacent to an ally, grants Spd/Def+6 and【Null Panic】to unit for 1 turn.【Null Panic】If unit is inflicted with Panic (bonuses converted into penalties), neutralizes the ""converts bonuses on target into penalties"" effect for 1 turn. (Even though the effect is neutralized, the Panic status remains, and is treated as a Penalty status.)",300,No
,Rouse Spd/Res 1,"At start of turn, if unit is not adjacent to an ally, grants Spd/Res+2 to unit for 1 turn.",60,No
,Rouse Spd/Res 2,"At start of turn, if unit is not adjacent to an ally, grants Spd/Res+4 to unit for 1 turn.",120,No
,Rouse Spd/Res 3,"At start of turn, if unit is not adjacent to an ally, grants Spd/Res+6 to unit for 1 turn.",240,No
,S/D Hold Guide,Allies within 2 spaces of unit can move to any space within 2 spaces of unit.Unit can move to a space within 2 spaces of any ally within 2 spaces.Inflicts Spd/Def-4 on foes within 3 spaces of unit during combat.,300,No
,S/D Rein Snap,"Inflicts Spd/Def-4 on foes within 2 spaces of unit during combat. At start of turn, if unit is within 2 spaces of an armored ally or an infantry ally with Range = 1, grants ""unit can move 1 extra space"" to unit, infantry allies with Range = 1 within 2 spaces of unit, and armored allies within 2 spaces of unit. (That turn only; does not stack; effect triggers only if unit has no Sing or Dance skill.)",300,No
,Savage Blow 1,"If unit initiates combat, deals 3 damage to foes within 2 spaces of target after combat.",50,No
,Savage Blow 2,"If unit initiates combat, deals 5 damage to foes within 2 spaces of target after combat.",100,No
,Savage Blow 3,"If unit initiates combat, deals 7 damage to foes within 2 spaces of target after combat.",200,No
,Severance,"At start of turn, inflicts【Undefended】and【Feud】on foes within 3 columns or 3 rows centered on unit. At start of turn, if a foe is within 3 columns or 3 rows centered on unit, neutralizes any【Penalty】(excluding penalties inflicted at start of turn) and grants【Dodge】to unit.【Undefended】Unit cannot be protected by Savior through their next action.【Feud】Disables all ally skills (excluding unit's) during combat through unit's next action.【Penalty】All effects that last ""on foe through its next action."" Includes penalties inflicted by a skill like Panic or Threaten and negative status effects (preventing counterattacks, restricting movement, or the effects of a skill like Triangle Adept or Guard).【Dodge】If unit's Spd > foe's Spd, reduces damage from attacks during combat and from area-of-effect Specials (excluding Røkkr area-of-effect Specials) by percentage = difference between stats × 4 (max 40%).",300,Yes
,Shadow Shift 1,"If unit's HP = 100%, when Canto triggers, enables unit to use【Reposition】on ally (this effect is not treated as an Assist skill; if similar effects are active, this effect does not trigger).【Reposition】Range = 1. Target moves to opposite side of unit.",60,No
,Shadow Shift 2,"If unit's HP ≥ 50%, when Canto triggers, enables unit to use【Reposition】on ally (this effect is not treated as an Assist skill; if similar effects are active, this effect does not trigger).【Reposition】Range = 1. Target moves to opposite side of unit.",120,No
,Shadow Shift 3,"If unit's HP ≥ 25%, when Canto triggers, enables unit to use【Reposition】on ally (this effect is not treated as an Assist skill; if similar effects are active, this effect does not trigger).【Reposition】Range = 1. Target moves to opposite side of unit.",240,No
,Shadow Shift 4,"When Canto triggers, enables unit to use 【Reposition】on ally (this effect is not treated as an Assist skill; if similar effects are active, this effect does not trigger).If unit is within 3 spaces of an ally, grants Atk/Spd/Def/Res+3 to unit during combat and restores 7 HP to unit after combat.【Reposition】Range = 1. Target moves to opposite side of unit.",300,No
,Shadow Smite 1,"If unit's HP = 100%, when Canto triggers, enables unit to use【Smite】on ally (this effect is not treated as an Assist skill; if similar effects are active, this effect does not trigger).【Smite】Range = 1. Pushes target ally 2 spaces away.",60,No
,Shadow Smite 2,"If unit's HP ≥ 50%, when Canto triggers, enables unit to use【Smite】on ally (this effect is not treated as an Assist skill; if similar effects are active, this effect does not trigger).【Smite】Range = 1. Pushes target ally 2 spaces away.",120,No
,Shadow Smite 3,"If unit's HP ≥ 25%, when Canto triggers, enables unit to use【Smite】on ally (this effect is not treated as an Assist skill; if similar effects are active, this effect does not trigger).【Smite】Range = 1. Pushes target ally 2 spaces away.",240,No
,Shadow Smite 4,"When Canto triggers, enables unit to use 【Smite】on ally (this effect is not treated as an Assist skill; if similar effects are active, this effect does not trigger).If unit is within 3 spaces of an ally, grants Atk/Spd/Def/Res+3 to unit during combat and restores 7 HP to unit after combat.【Smite】Range = 1. Pushes target ally 2 spaces away.",300,No
,Soaring Guidance,"Infantry and flying allies within 2 spaces of unit can move to a space within 2 spaces of unit. Grants Atk/Spd+3 to infantry and flying allies within 2 spaces of unit during combat, and also, if those allies' Spd > foe's Spd, neutralizes effects that prevent those allies' follow-up attacks during combat.",300,No
,Solitary Dream,"At start of turn, if unit is adjacent to only dragon allies or if unit is not adjacent to any ally, grants Atk/Spd/Def/Res+4 to unit and unit can move 1 extra space. (That turn only. Does not stack.)",300,Yes
,Sparkling Boost+,"At start of turn, restores 20 HP to ally that has been dealt the most damage. (Excludes unit.) At start of any ally's combat, if ally's HP ≥ 50%, grants Res+5 to ally during combat. (Excludes unit.)",300,Yes
,Sparkling Boost,"At start of turn, restores 10 HP to ally that has been dealt the most damage. (Excludes unit.)",300,Yes
,Spd/Def Crux,"Inflicts Spd/Def-4 on foes within 3 rows or 3 columns centered on unit, and those foes suffer guaranteed follow-up attacks during combat.",300,No
,Spd/Def Gap 1,"At start of turn, grants Spd/Def+1 to ally with the highest Spd+Def total for 1 turn. (Excludes unit.)",60,No
,Spd/Def Gap 2,"At start of turn, grants Spd/Def+3 to ally with the highest Spd+Def total for 1 turn. (Excludes unit.)",120,No
,Spd/Def Gap 3,"At start of turn, grants Spd/Def+5 to ally with the highest Spd+Def total for 1 turn. (Excludes unit.)",240,No
,Spd/Def Hold,Inflicts Spd/Def-4 on foes within 3 spaces during combat.,300,No
,Spd/Def Menace,"At start of turn, if unit is within 4 spaces of a foe, inflicts Spd/Def-6 on nearest foes through their next actions and grants Spd/Def+6 to unit for 1 turn.",300,No
,Spd/Def Oath 1,"At start of turn, if unit is adjacent to an ally, grants Spd/Def+3 to unit for 1 turn.",60,No
,Spd/Def Oath 2,"At start of turn, if unit is adjacent to an ally, grants Spd/Def+4 to unit for 1 turn.",120,No
,Spd/Def Oath 3,"At start of turn, if unit is adjacent to an ally, grants Spd/Def+5 to unit for 1 turn.",240,No
,Spd/Def Rein 1,Inflicts Spd/Def-2 on foes within 2 spaces during combat.,60,No
,Spd/Def Rein 2,Inflicts Spd/Def-3 on foes within 2 spaces during combat.,120,No
,Spd/Def Rein 3,Inflicts Spd/Def-4 on foes within 2 spaces during combat.,240,No
,Spd Opening 1,"At start of turn, grants Spd+2 to ally with the highest Spd for 1 turn. (Excludes unit.)",60,No
,Spd Opening 2,"At start of turn, grants Spd+4 to ally with the highest Spd for 1 turn. (Excludes unit.)",120,No
,Spd Opening 3,"At start of turn, grants Spd+6 to ally with the highest Spd for 1 turn. (Excludes unit.)",240,No
,Spd Ploy 1,"At start of turn, inflicts Spd-3 on foes in cardinal directions with Res < unit's Res through their next actions.",60,No
,Spd Ploy 2,"At start of turn, inflicts Spd-4 on foes in cardinal directions with Res < unit's Res through their next actions.",120,No
,Spd Ploy 3,"At start of turn, inflicts Spd-5 on foes in cardinal directions with Res < unit's Res through their next actions.",240,No
,Spd/Res Crux,"Inflicts Spd/Res-4 on foes within 3 rows or 3 columns centered on unit, and those foes suffer guaranteed follow-up attacks during combat.",300,No
,Spd/Res Gap 1,"At start of turn, grants Spd/Res+1 to ally with the highest Spd+Res total for 1 turn. (Excludes unit.)",60,No
,Spd/Res Gap 2,"At start of turn, grants Spd/Res+3 to ally with the highest Spd+Res total for 1 turn. (Excludes unit.)",120,No
,Spd/Res Gap 3,"At start of turn, grants Spd/Res+5 to ally with the highest Spd+Res total for 1 turn. (Excludes unit.)",240,No
,Spd/Res Hold,Inflicts Spd/Res-4 on foes within 3 spaces during combat.,300,No
,Spd/Res Menace,"At start of turn, if unit is within 4 spaces of a foe, inflicts Spd/Res-6 on nearest foes through their next actions and grants Spd/Res+6 to unit for 1 turn.",300,No
,Spd/Res Oath 1,"At start of turn, if unit is adjacent to an ally, grants Spd/Res+3 to unit for 1 turn.",60,No
,Spd/Res Oath 2,"At start of turn, if unit is adjacent to an ally, grants Spd/Res+4 to unit for 1 turn.",120,No
,Spd/Res Oath 3,"At start of turn, if unit is adjacent to an ally, grants Spd/Res+5 to unit for 1 turn.",240,No
,Spd/Res Ploy 3,"At start of player phase or enemy phase, if any foes within 3 rows or 3 columns centered on unit have Res < unit's Res+5, inflicts Spd/Res-7,【Ploy】, and【Exposure】 on those foes through their next actions.【Ploy】Neutralizes【Bonus Doubler】,【Treachery】, and【Grand Strategy】effects active on unit during combat through unit's next action.【Exposure】Foe's attacks deal +10 damage.【Bonus Doubler】Grants bonus to Atk/Spd/Def/Res during combat = current bonus on each of unit's stats for 1 turn. Calculates each stat bonus independently.【Treachery】Unit deals additional damage = total bonuses on unit for 1 turn.【Grand Strategy】Grants bonus to Atk/Spd/Def/Res during combat = current penalty on each of unit's stats × 2 for 1 turn. (Example: if unit has -7 penalty to Atk, grants Atk+14, for a net bonus of Atk+7.) Calculates each stat bonus independently.Unit's negative effects that last ""through unit's next action"" will remain in effect until this status (Grand Strategy) is neutralized.",300,No
,Spd/Res Rein 1,Inflicts Spd/Res-2 on foes within 2 spaces during combat.,60,No
,Spd/Res Rein 2,Inflicts Spd/Res-3 on foes within 2 spaces during combat.,120,No
,Spd/Res Rein 3,Inflicts Spd/Res-4 on foes within 2 spaces during combat.,240,No
,Spd Smoke 1,Inflicts Spd-3 on foes within 2 spaces of target through their next actions after combat.,60,No
,Spd Smoke 2,Inflicts Spd-5 on foes within 2 spaces of target through their next actions after combat.,120,No
,Spd Smoke 3,Inflicts Spd-7 on foes within 2 spaces of target through their next actions after combat.,240,No
,Spd Smoke 4,"After combat, inflicts Spd-7 on target and foes within 2 spaces of target through their next actions, and grants Spd+6 and【Dodge】 to unit for 1 turn.【Dodge】If unit's Spd > foe's Spd, reduces damage from attacks during combat and from area-of-effect Specials (excluding Røkkr area-of-effect Specials) by percentage = difference between stats × 4 (max 40%).",300,No
,Spd Tactic 1,"At start of turn, grants Spd+2 to allies within 2 spaces for 1 turn. Granted only if number of that ally's movement type on current team ≤ 2.",60,No
,Spd Tactic 2,"At start of turn, grants Spd+4 to allies within 2 spaces for 1 turn. Granted only if number of that ally's movement type on current team ≤ 2.",120,No
,Spd Tactic 3,"At start of turn, grants Spd+6 to allies within 2 spaces for 1 turn. Granted only if number of that ally's movement type on current team ≤ 2.",240,No
,Spur Atk 1,Grants Atk+2 to adjacent allies during combat.,50,No
,Spur Atk 2,Grants Atk+3 to adjacent allies during combat.,100,No
,Spur Atk 3,Grants Atk+4 to adjacent allies during combat.,200,No
,Spur Atk/Def 1,Grants Atk/Def+2 to adjacent allies during combat.,120,No
,Spur Atk/Def 2,Grants Atk/Def+3 to adjacent allies during combat.,240,No
,Spur Atk/Res 1,Grants Atk/Res+2 to adjacent allies during combat.,120,No
,Spur Atk/Res 2,Grants Atk/Res+3 to adjacent allies during combat.,240,No
,Spur Atk/Spd 1,Grants Atk/Spd+2 to adjacent allies during combat.,120,No
,Spur Atk/Spd 2,Grants Atk/Spd+3 to adjacent allies during combat.,240,No
,Spur Def 1,Grants Def+2 to adjacent allies during combat.,50,No
,Spur Def 2,Grants Def+3 to adjacent allies during combat.,100,No
,Spur Def 3,Grants Def+4 to adjacent allies during combat.,200,No
,Spur Def/Res 1,Grants Def/Res +2 to adjacent allies during combat.,120,No
,Spur Def/Res 2,Grants Def/Res +3 to adjacent allies during combat.,240,No
,Spur Res 1,Grants Res+2 to adjacent allies during combat.,50,No
,Spur Res 2,Grants Res+3 to adjacent allies during combat.,100,No
,Spur Res 3,Grants Res+4 to adjacent allies during combat.,200,No
,Spur Spd 1,Grants Spd+2 to adjacent allies during combat.,50,No
,Spur Spd 2,Grants Spd+3 to adjacent allies during combat.,100,No
,Spur Spd 3,Grants Spd+4 to adjacent allies during combat.,200,No
,Spur Spd/Def 1,Grants Spd/Def+2 to adjacent allies during combat.,120,No
,Spur Spd/Def 2,Grants Spd/Def+3 to adjacent allies during combat.,240,No
,Spur Spd/Res 1,Grants Spd/Res+2 to adjacent allies during combat.,120,No
,Spur Spd/Res 2,Grants Spd/Res+3 to adjacent allies during combat.,240,No
,Staff Exp. 1,"While unit lives and uses a staff, unit gets 1.5x EXP. (Only highest value applied. Does not stack.)",30,No
,Staff Exp. 2,"While unit lives, all staff allies on team get 1.5x EXP. (Only highest value applied. Does not stack.)",60,No
,Staff Exp. 3,"While unit lives, all staff allies on team get 2x EXP. (Only highest value applied. Does not stack.)",120,No
,Staff Valor 1,"While unit lives and uses a staff, unit gets 1.5x SP after combat or after using a healing Assist skill.(Only highest value applied. Does not stack.)",30,No
,Staff Valor 2,"While unit lives, all staff allies on team get 1.5x SP after combat or after using healing Assist skills.(Only highest value applied. Does not stack.)",60,No
,Staff Valor 3,"While unit lives, all staff allies on team get 2x SP after combat or after using healing Assist skills.(Only highest value applied. Does not stack.)",120,No
,Stall Ploy 1,"At start of turn, inflicts【Stall】on foes in cardinal directions with HP ≤ unit's HP-5.【Stall】If unit has ""unit can move 1 extra space,"" converts that effect into ""restricts movement to 1 space"" through its next action.",60,No
,Stall Ploy 2,"At start of turn, inflicts【Stall】on foes in cardinal directions with HP ≤ unit's HP-3.【Stall】If unit has ""unit can move 1 extra space,"" converts that effect into ""restricts movement to 1 space"" through its next action.",120,No
,Stall Ploy 3,"At start of turn, inflicts【Stall】on foes in cardinal directions with HP < unit's HP.【Stall】If unit has ""unit can move 1 extra space,"" converts that effect into ""restricts movement to 1 space"" through its next action.",240,No
,Surtr's Menace,"At start of turn, if unit is within 2 spaces of a foe, grants Atk/Spd/Def/Res+4 for 1 turn and inflicts Atk/Spd/Def/Res-4 on foes within 2 spaces through their next actions.",300,Yes
,Surtr's Portent,"At start of turn, if unit is within 4 spaces of a foe, inflicts Atk/Spd/Def/Res-5 on closest foes through their next actions and grants Atk/Spd/Def/Res+5 to unit for 1 turn.",300,Yes
,Sword Exp. 1,"While unit lives and uses a sword, unit gets 1.5x EXP.(Only highest value applied. Does not stack.)",30,No
,Sword Exp. 2,"While unit lives, all sword allies on team get 1.5x EXP.(Only highest value applied. Does not stack.)",60,No
,Sword Exp. 3,"While unit lives, all sword allies on team get 2x EXP.(Only highest value applied. Does not stack.)",120,No
,Sword Valor 1,"While unit lives and uses a sword, unit gets 1.5x SP.(Only highest value applied. Does not stack.)",30,No
,Sword Valor 2,"While unit lives, all sword allies on team get 1.5x SP.(Only highest value applied. Does not stack.)",60,No
,Sword Valor 3,"While unit lives, all sword allies on team get 2x SP.(Only highest value applied. Does not stack.)",120,No
,The Heir to Light,"Enables【Canto (Dist. +1; Max ４)】.When Canto triggers, enables unit to use 【Reposition】on ally (this effect is not treated as an Assist skill; if similar effects are active, this effect does not trigger).At start of turn, if unit is within 2 spaces of an ally, grants Atk/Spd+6,【Null Follow-Up】, and 【Incited】to unit and allies within 2 spaces of unit for 1 turn and grants ""unit can move 1 extra space"" to unit and sword, lance, axe, infantry, and flying allies within 2 spaces of unit for 1 turn (does not stack).If unit initiates combat or is within 2 spaces of an ally, grants bonus to unit's Atk/Spd = number of spaces from start position to end position of whoever initiated combat + 5 (max 9) and reduces damage from foe's first attack by 7 during combat (""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes), and restores 7 HP to unit after combat.【Canto (Dist. +1; Max ４)】After an attack, Assist skill, or structure destruction, unit can move spaces = number of spaces from start position to end position of unit before the above, +1. (Max ４.)【Reposition】Range = 1. Target moves to opposite side of unit.【Null Follow-Up】If unit's Spd > foe's Spd during combat, neutralizes effects that guarantee foe's follow-up attacks and effects that prevent unit's follow-up attacks for 1 turn.【Incited】If unit initiates combat, grants bonus to unit's Atk/Spd/Def/Res = number of spaces from start position to end position of unit during combat (max 3; that turn only).",300,Yes
,Threat. Atk/Def 1,"At start of turn, inflicts Atk/Def-3 on foes within 2 spaces through their next actions.",100,No
,Threat. Atk/Def 2,"At start of turn, inflicts Atk/Def-4 on foes within 2 spaces through their next actions.",200,No
,Threat. Atk/Def 3,"At start of turn, if unit is within 2 spaces of a foe, grants Atk/Def+5 to unit for 1 turn and inflicts Atk/Def-5 on foes within 2 spaces through their next actions.",300,No
,Threat. Atk/Res 1,"At start of turn, inflicts Atk/Res-3 on foes within 2 spaces through their next actions.",100,No
,Threat. Atk/Res 2,"At start of turn, inflicts Atk/Res-4 on foes within 2 spaces through their next actions.",200,No
,Threat. Atk/Res 3,"At start of turn, if unit is within 2 spaces of a foe, grants Atk/Res+5 to unit for 1 turn and inflicts Atk/Res-5 on foes within 2 spaces through their next actions.",300,No
,Threat. Atk/Spd 1,"At start of turn, inflicts Atk/Spd-3 on foes within 2 spaces through their next actions.",100,No
,Threat. Atk/Spd 2,"At start of turn, inflicts Atk/Spd-4 on foes within 2 spaces through their next actions.",200,No
,Threat. Atk/Spd 3,"At start of turn, if unit is within 2 spaces of a foe, grants Atk/Spd+5 to unit for 1 turn and inflicts Atk/Spd-5 on foes within 2 spaces through their next actions.",300,No
,Threat. Def/Res 1,"At start of turn, inflicts Def/Res-3 on foes within 2 spaces of unit through their next actions.",100,No
,Threat. Def/Res 2,"At start of turn, inflicts Def/Res-4 on foes within 2 spaces of unit through their next actions.",200,No
,Threat. Spd/Def 1,"At start of turn, inflicts Spd/Def-3 on foes within 2 spaces through their next actions.",100,No
,Threat. Spd/Def 2,"At start of turn, inflicts Spd/Def-4 on foes within 2 spaces through their next actions.",200,No
,Threat. Spd/Res 1,"At start of turn, inflicts Spd/Res-3 on foes within 2 spaces through their next actions.",100,No
,Threat. Spd/Res 2,"At start of turn, inflicts Spd/Res-4 on foes within 2 spaces through their next actions.",200,No
,Threaten Atk 1,"At start of turn, inflicts Atk-3 on foes within 2 spaces through their next actions.",50,No
,Threaten Atk 2,"At start of turn, inflicts Atk-4 on foes within 2 spaces through their next actions.",100,No
,Threaten Atk 3,"At start of turn, inflicts Atk-5 on foes within 2 spaces through their next actions.",200,No
,Threaten Def 1,"At start of turn, inflicts Def-3 on foes within 2 spaces through their next actions.",50,No
,Threaten Def 2,"At start of turn, inflicts Def-4 on foes within 2 spaces through their next actions.",100,No
,Threaten Def 3,"At start of turn, inflicts Def-5 on foes within 2 spaces through their next actions.",200,No
,Threaten Res 1,"At start of turn, inflicts Res-3 on foes within 2 spaces through their next actions.",50,No
,Threaten Res 2,"At start of turn, inflicts Res-4 on foes within 2 spaces through their next actions.",100,No
,Threaten Res 3,"At start of turn, inflicts Res-5 on foes within 2 spaces through their next actions.",200,No
,Threaten Spd 1,"At start of turn, inflicts Spd-3 on foes within 2 spaces through their next actions.",50,No
,Threaten Spd 2,"At start of turn, inflicts Spd-4 on foes within 2 spaces through their next actions.",100,No
,Threaten Spd 3,"At start of turn, inflicts Spd-5 on foes within 2 spaces through their next actions.",200,No
,Time Pulse Edge,"At start of turn, if unit's Special cooldown count is at its maximum value, grants Special cooldown count-1 to unit.Grants bonus to unit's Atk/Spd during combat = unit's maximum Special cooldown count value + 2, and also, if unit's Special cooldown count is at its maximum value after combat, grants Special cooldown count-1 to unit.",300,No
,Time Pulse Helm,"At start of turn, if unit's Special cooldown count is at its maximum value, grants Special cooldown count-1 to unit.Grants bonus to unit's Atk/Res during combat = unit's maximum Special cooldown count value + 2, and also, if unit's Special cooldown count is at its maximum value after combat, grants Special cooldown count-1 to unit.",300,No
,Time's Pulse 1,"At the start of every third turn, if Special cooldown count is at its maximum value, grants Special cooldown count-1.",60,No
,Time's Pulse 2,"At start of odd-numbered turns, if Special cooldown count is at its maximum value, grants Special cooldown count-1.",120,No
,Time's Pulse 3,"At start of turn, if Special cooldown count is at its maximum value, grants Special cooldown count-1.",240,No
,Time's Pulse 4,"At start of turn, if Special cooldown count is at its maximum value, grants Special cooldown count-1. After combat, if Special cooldown count is at its maximum value, grants Special cooldown count-1.",300,No
,Tip the Scales!,"At start of turn, if unit is within 2 spaces of an ally, grants【Rally Spectrum】to unit and allies within 2 spaces of unit. Unit can move to a space adjacent to an ally with【Rally Spectrum】 that is within 5 spaces of unit. If unit is within 2 spaces of an ally, grants Atk/Spd/Def/Res+3 to unit during combat.【Rally Spectrum】Grants Atk/Spd/Def/Res+5 to unit during combat and if unit's attack can trigger unit's Special, grants Special cooldown count-X to unit before unit's first attack during combat (X = 1 if unit can trigger the ""unit attacks twice"" effect or if unit's maximum Special cooldown count is reduced (Special trigger is accelerated); otherwise, X = 2). (That turn only.)",300,Yes
,Twinkling Anima,"At start of turn, if unit's HP ≥ 25%, grants Atk/Spd+6,【Canto (１)】, and the following status to unit and allies within 3 spaces of unit for 1 turn: ""neutralizes penalties on unit during combat.""At start of turn, if unit's HP ≥ 25%, inflicts Spd/Res-7,【Panic】, and【Discord】on closest foes and any foe within 3 spaces of those foes through their next actions.If unit is within 3 spaces of an ally, grants Atk/Spd+5 to unit, neutralizes effects that inflict ""Special cooldown charge -X"" on unit, and reduces the percentage of foe's non-Special ""reduce damage by X%"" skills by 50% during combat (excluding area-of-effect Specials).【Canto (１)】After an attack, Assist skill, or structure destruction, unit can move １ space(s).(Unit moves according to movement type. Once per turn. Cannot attack or assist. Only highest value applied. Does not stack. After moving, if a skill that grants another action would be triggered (like with Galeforce), Canto will trigger after the granted action. Unit's base movement has no effect on movement granted. Cannot warp (using skills like Wings of Mercy) a distance greater than unit would be able to move with normal Canto movement.)【Panic】Converts bonuses on target into penalties through its next action.【Discord】Inflicts Atk/Spd/Def/Res-X on unit during combat (X = 2 + number of allies within 2 spaces of unit; max 5) through its next action.",300,Yes
,Upheaval+,"At the start of turn 1, deals 10 damage to all foes, and if defending in Aether Raids during Anima season, destroys nearest offensive structure. (Does not affect structures that cannot be destroyed.) At start of combat, if unit's Atk > foe's Atk, or if foe's HP < 100%, neutralizes foe's bonuses (from skills like Fortify, Rally, etc.) during combat.",300,Yes
,Upheaval,"At the start of turn 1, deals 7 damage to all foes, and if defending in Aether Raids during anima season, destroys offensive structure within same column as unit. (Does not affect structures that cannot be destroyed.)",300,Yes
,Vision of Arcadia II,"At start of turn, if a dragon or beast ally is deployed, grants Atk/Spd/Def+6,【Null Panic】, and【Canto (１)】to unit and ally with the highest Atk (excluding unit) for 1 turn.【Null Panic】If unit is inflicted with Panic (bonuses converted into penalties), neutralizes the ""converts bonuses on target into penalties"" effect for 1 turn. (Even though the effect is neutralized, the Panic status remains, and is treated as a Penalty status.)【Canto (１)】After an attack, Assist skill, or structure destruction, unit can move １ space(s).(Unit moves according to movement type. Once per turn. Cannot attack or assist. Only highest value applied. Does not stack. After moving, if a skill that grants another action would be triggered (like with Galeforce), Canto will trigger after the granted action. Unit's base movement has no effect on movement granted. Cannot warp (using skills like Wings of Mercy) a distance greater than unit would be able to move with normal Canto movement.)",300,Yes
,Vision of Arcadia,"At start of turn, if a dragon or beast ally is deployed, grants Atk/Def+6 to ally with the highest Atk for 1 turn.",300,Yes
,Ward Armor,Grants Def/Res+4 to armored allies within 2 spaces during combat.,200,No
,Ward Beasts,Grants Def/Res+4 to beast allies within 2 spaces during combat.,200,No
,Ward Cavalry,Grants Def/Res+4 to cavalry allies within 2 spaces during combat.,200,No
,Ward Dragons,Grants Def/Res+4 to dragon allies within 2 spaces during combat.,200,No
,Ward Fliers,Grants Def/Res+4 to flying allies within 2 spaces during combat.,200,No
,Wings of Light+,"If the number of Mythic Hero allies on team ≤ 3 (including unit), grants Atk/Spd/Def/Res+X (X = turn number + 3; max 8) and ""reduces damage from attacks (excluding area-of-effect Specials) by 30%"" to Mythic Hero allies (excluding unit) during their combat. Grants Atk/Spd/Def/Res+4 and Special cooldown charge +1 (only highest value applied; does not stack) per attack to allies within 3 rows or 3 columns centered on unit during their combat. If there is a Mythic Hero ally on your team (excluding unit), or if there is an ally within 3 rows or 3 columns centered on unit, grants Atk/Spd/Def/Res+5 to unit, reduces damage from attacks during combat by 30% (excluding area-of-effect Specials), and grants Special cooldown charge +1 to unit per attack during combat (only highest value applied; does not stack).",300,Yes
,Wings of Light,"Grants Atk/Spd/Def/Res+2+X to ally Mythic Heroes during combat in turns 1 through 5 (X = turn number). (Excludes unit.)(Effect only active if team includes three or fewer Mythic Heroes, including unit.)",300,Yes
,With Everyone! II,"At start of turn, if unit is within 2 spaces of an ally, grants Def/Res+6 to unit and allies within 2 spaces for 1 turn. If a foe uses bow, dagger, magic, or staff and initiates combat against an ally within 2 spaces of unit, triggers【Savior】on unit. If unit triggers Savior, grants Atk/Spd/Def/Res+4 during combat.【Savior】Unit takes ally's space, enters combat in ally's place, and receives all after-combat effects.Savior will not trigger if ally is on terrain that unit cannot move to or if multiple units are able to use Savior during the same combat. If Savior triggers, after-combat movement effects do not occur.",300,Yes
,With Everyone!,"At start of turn, if unit is adjacent to an ally, grants Def/Res+5 to unit and adjacent allies for 1 turn.",300,Yes
